accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-12.229,-20.015,-30.973,4.44,2.084,-4.356
-16.95,19.21,-30.973,-1.154,2.266,1.796
-12.116,-20.015,-20.439,-4.291,-4.354,0.91
12.367,-20.015,8.252,3.24,0.237,1.055
-6.303,-20.015,-30.973,4.44,-1.965,-4.048
-17.649,-15.946,-30.973,4.44,1.121,-1.689
-3.368,-0.439,-20.528,0.675,-0.788,-0.493
-3.17,-4.285,-8.182,-2.516,0.0,-1.971
-3.534,-7.861,-4.483,-1.667,0.192,-0.343
-1.811,-8.434,-3.576,-1.851,0.69,0.579
-0.502,-9.058,-4.799,-0.868,0.851,0.466
-1.023,-10.109,-11.029,0.0,0.0,0.0
-0.95,-10.121,-11.114,0.0,0.0,0.0
-0.989,-10.165,-11.04,0.0,0.0,0.0
-0.971,-10.141,-11.019,0.0,0.0,0.0
-0.959,-10.151,-11.137,0.0,0.0,0.0
-1.052,-9.989,-11.585,0.0,0.145,0.0
-0.708,-10.18,-11.436,0.0,0.0,0.0
-0.296,-10.04,-10.612,0.0,0.0,0.0
-2.421,-12.601,-7.683,-0.262,-0.806,0.161
0.711,-15.228,-2.107,0.644,-0.383,1.37
-2.617,-13.587,-7.915,2.391,-0.514,0.876
-2.378,-7.667,-8.19,1.587,-0.302,-0.16
-5.179,-2.755,-10.668,1.211,-0.265,-0.597
-7.344,5.054,-14.764,0.0,0.115,0.0
-19.129,2.902,-30.973,-2.863,0.92,2.461
-10.891,-20.015,-30.973,-4.291,-2.967,2.844
18.001,-20.015,8.252,0.0,0.785,0.483
-13.032,-16.917,-30.973,4.44,2.824,-3.711
-12.772,13.588,-30.973,-3.713,0.113,1.253
-8.018,-20.015,8.252,-4.291,-2.937,2.724
10.068,-20.015,8.252,4.44,-0.611,-0.31
-13.759,-20.015,-30.973,4.44,-0.905,-3.561
-11.157,-13.192,-28.516,4.02,-0.961,-4.091
-8.412,-3.408,-14.861,0.391,0.0,-1.829
-4.161,-5.41,-6.716,-2.975,0.177,-0.502
-1.135,-10.156,-10.933,0.0,0.0,0.0
-1.009,-10.094,-10.937,0.0,0.0,0.0
-1.155,-10.149,-11.004,0.0,0.0,0.0
-1.12,-10.115,-11.065,0.0,0.0,0.0
-1.313,-10.346,-11.091,0.0,-0.159,0.0
-2.484,-12.607,-7.132,-0.259,-0.841,0.292
