accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-0.267,-9.438,-8.349,0.0,0.0,0.0,0.0,0.0,0.907,-0.002322898328412118,0.016860378793965188,-0.011117114052972997
0.0,-9.305,-8.511,0.0,-0.2,0.0,-0.142,0.0,0.917,0.0015731051748705755,-0.010919821973541055,0.014496517474644517
-0.204,-9.422,-8.445,0.0,-0.324,0.0,-0.121,0.0,0.905,0.0017209058604600591,0.00014968601191930075,0.003919140510423805
-0.264,-9.528,-8.212,0.172,-0.502,0.111,-0.133,0.0,0.892,-0.007429334383053288,0.008741473266395855,0.006303986075340741
-1.996,-9.317,-7.819,0.303,-1.712,0.267,-0.13,0.0,0.93,0.013769551865373451,-0.009560206751229256,-0.010519296347930198
-8.859,-11.704,-5.193,1.618,-4.355,1.296,-0.188,0.0,0.969,0.010886315687351768,0.010956488510392463,0.0200455715129169
-9.807,-12.59,-13.173,0.877,1.045,3.134,-0.216,0.0,0.917,-0.004183265217090508,0.008017848978397671,-0.0035797923551293895
-7.04,-17.22,-17.303,-2.854,-0.193,4.357,-0.297,-0.125,0.766,0.0029903006075502336,0.007037263482156131,-0.002776172596099219
-4.562,-15.382,-12.219,-4.294,1.735,3.476,-0.15,0.0,0.826,-0.015716029298194045,0.002436418402741818,0.013906379405243745
-0.157,-7.83,-5.457,-2.92,0.489,0.965,0.0,0.0,0.917,-0.011970728092029646,-0.002138883409490987,-0.005569480550788529
-4.404,-4.778,-10.159,-0.605,0.0,-0.591,-0.125,0.0,0.992,0.007490197453053027,-0.006411911807637592,-0.0003601351041249271
-16.937,-5.586,-19.087,-0.289,0.216,-0.71,-0.257,0.0,1.0,-0.017624917981137852,0.0053629718778077365,-0.005920699879198775
-20.381,-6.785,-17.325,-1.641,-0.71,0.396,-0.24,-0.129,0.968,0.004543553930044161,-0.0009820875764264508,0.03282099678402558
-16.456,-4.322,-16.04,-0.546,-2.98,1.28,-0.259,0.0,0.933,-0.0059389508298763665,-0.0016359112223163009,-0.012379668678379824
-8.962,-0.47,-18.919,0.384,-3.407,1.889,-0.137,0.0,1.147,-0.014927413041611205,0.0011270347310757863,-0.004442096009965103
-2.97,-0.998,-14.478,0.338,-3.95,1.911,-0.116,0.0,1.077,-0.005288475332771713,-0.01610053118665389,-0.00046275941118381896
-0.569,-0.121,-11.449,0.488,-2.341,1.509,-0.137,0.0,1.14,-0.003933842008088624,-0.006235402617823458,0.011604719917898491
-0.723,1.073,-6.631,-0.174,-1.49,1.122,0.0,0.0,1.039,0.009777937960787617,0.006168915940135647,-0.008305902918379427
-2.907,1.795,-3.593,0.0,-0.801,0.578,-0.119,0.0,1.083,-0.001637708051581913,-0.0031644825266033804,0.004307258602978089
-4.844,2.04,-2.835,0.0,-0.581,0.289,-0.162,-0.102,1.072,0.0021639008238776083,-0.010727332024888323,0.004145498889682605
-4.817,1.543,-3.231,0.654,-0.736,0.516,-0.177,0.0,0.893,0.023649332193677184,0.0,0.00047490136782259526
-10.147,-17.408,-9.152,-0.838,-2.651,-4.373,-0.15,0.0,0.887,-0.0013916708110445469,0.0,0.006047860352391494
-7.346,-17.872,-7.43,-0.702,-0.468,-4.373,-0.106,0.0,0.872,-0.003204809424627468,0.0,0.008084369779711397
-9.334,-12.234,-6.588,0.0,0.313,-1.848,0.0,0.0,0.917,0.01448620429521782,0.0,0.006600959762030234
-1.612,-10.898,-5.994,1.161,-0.619,1.8,0.0,0.0,0.926,0.0030452010693931626,0.0,0.009575888794984473
1.616,-8.893,-9.088,1.003,-0.907,0.453,-0.164,0.0,0.934,-0.010370063342052854,0.0,-0.00456122058474274
0.728,-9.149,-8.274,0.0,0.0,-0.348,-0.139,0.0,0.913,0.014809042480250516,0.0,0.010267908461996343
-0.44,-9.209,-8.3,0.0,-0.111,-0.119,0.0,0.0,0.884,0.0015124021811678333,0.0,-0.011261694767466362
0.0,-9.273,-7.742,0.0,0.256,0.0,0.0,0.0,0.94,-0.008676883345506248,0.0,0.030442467830274402
0.0,-9.342,-7.798,0.0,-0.119,0.0,-0.153,0.0,0.914,-0.009313946862396193,0.0,0.005649069117195921
0.0,-9.238,-8.045,0.0,0.0,0.0,-0.119,0.0,0.901,0.009164447729171006,0.0,0.007162214208381998
-0.441,-9.288,-7.99,0.0,0.0,0.0,0.0,0.0,0.916,-0.005580573735221785,0.0,0.005981570444796754
-1.315,-9.325,-8.106,0.0,-0.394,0.193,-0.171,0.0,0.92,0.016366201651039167,0.0,0.007384284195231821
-13.196,-11.264,-11.221,-0.398,-1.523,2.235,-0.144,0.0,0.957,0.002196152856152676,0.0,0.007268702164370472
-11.07,-15.993,-19.065,-2.168,-2.781,4.357,-0.274,0.0,1.008,0.010524743296174364,0.0,0.006336362999903442
-7.245,-14.261,-19.701,-4.294,-0.685,4.357,-0.401,-0.108,0.792,-0.008206556450976463,0.0,-0.0017071887363464863
0.769,-10.591,-10.588,-4.294,-1.346,2.36,-0.222,0.0,0.784,0.007361146447661895,-0.1,-0.008100204437638052
-5.052,-7.06,-5.875,-1.788,-1.095,0.292,0.0,0.0,0.857,0.018161757584035473,0.0,-0.011337963430801215
-18.554,-7.634,-13.473,-0.18,1.333,-0.37,-0.232,0.0,0.929,-0.0035406604586343876,0.0,0.010134284709487332
-20.381,-8.541,-15.041,-1.277,-2.064,1.097,-0.326,-0.11,0.903,0.012333946020625017,0.0,0.01133806289332614
-11.583,-3.001,-13.778,0.0,-3.014,1.255,-0.239,0.0,1.036,-0.010408976053031127,0.0,-0.007113608287429382
-6.089,-0.178,-14.888,1.119,-2.429,1.099,0.0,0.0,1.098,0.015252962543668416,0.0,0.0065495017244290065
-1.998,-0.711,-11.607,1.951,-2.612,0.962,0.0,0.0,1.129,0.00022990444266082183,0.0,-0.008046335364963256
-2.28,1.718,-11.914,1.333,-2.039,0.668,-0.232,-0.119,1.135,-0.014955416588160226,0.0,-0.016826596004415845
-2.035,2.192,-6.398,0.0,-0.837,1.062,-0.19,0.0,1.063,-0.0006663241745060096,0.0,0.008658649369506242
-2.114,2.258,-3.586,-0.354,-0.26,0.719,-0.13,0.0,1.09,0.0,0.0,0.0
-1.841,1.368,-2.781,0.439,-0.262,0.199,-0.155,-0.114,1.098,0.0,0.0,0.0
-1.986,1.032,-4.537,1.245,-0.205,-0.65,0.0,0.0,0.97,0.0,0.0,0.0
-2.469,-19.298,-8.201,-1.006,-0.79,-3.797,0.0,0.0,1.008,0.0,0.0,0.0
