accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-13.714,-16.124,-5.347,-0.527,-4.175,3.839,0.0,-0.853,0.434,0.0,0.577,0.0
-10.496,-19.298,-1.071,2.37,-2.202,3.229,-0.777,-1.835,1.691,0.18,1.916,0.198
-4.584,-14.84,-5.635,3.528,-2.289,2.479,0.0,0.635,2.865,0.0,1.086,0.477
-4.864,-7.746,-6.857,3.801,-2.501,1.291,-1.485,0.531,6.665,0.0,4.195,2.455
-4.198,-3.253,-6.719,3.114,-1.363,0.0,4.099,-3.062,5.767,0.745,0.385,1.544
-5.351,-2.024,-5.494,2.86,-2.581,-0.33,5.986,-1.772,0.31,1.363,1.279,0.504
-3.507,-0.63,-6.091,2.954,-1.666,-0.806,4.265,-1.059,-1.495,1.497,2.512,-0.202
-3.799,0.203,-5.456,3.126,-1.644,-0.723,2.501,-0.611,-1.343,1.213,2.818,-0.758
-4.157,1.397,-5.468,3.979,-1.488,-0.434,0.406,0.0,0.0,0.926,1.473,-1.11
-4.853,0.839,-7.439,4.436,-1.295,-0.575,0.519,0.323,-0.303,0.456,-0.143,-1.357
-5.504,-1.669,-11.977,4.436,-1.675,-0.592,0.593,0.573,0.0,-0.117,0.247,-1.083
-7.633,-8.857,-13.962,4.436,-2.704,-0.753,-2.369,1.047,0.834,-0.632,0.24,-0.626
-11.416,-14.292,-12.803,4.436,-4.355,-0.436,-7.629,0.836,-0.77,-1.196,3.67,1.167
-14.533,-17.37,-16.341,4.436,-4.355,-3.288,-6.147,-3.165,8.803,-0.873,0.0,0.359
-20.381,-17.804,-10.638,2.304,-4.355,-3.349,0.44,-2.209,-3.694,-0.799,-1.333,0.0
-17.732,-12.635,-13.439,1.975,-2.427,-1.829,0.769,-0.144,1.496,-0.394,-0.274,-0.171
-12.831,-9.949,-13.303,-0.629,-0.763,-0.838,0.545,-0.233,0.959,-0.199,-0.2,-0.2
-8.519,-9.866,-11.439,-3.518,-2.543,0.831,0.999,-0.108,0.547,0.0,0.0,-0.112
-4.465,-12.972,-11.224,-4.294,-4.355,2.43,0.769,-0.325,0.346,0.219,0.0,-0.192
-3.223,-9.294,-8.67,0.125,0.0,0.0,0.574,0.274,-0.524,0.0,0.0,0.0
-3.08,-9.023,-9.161,0.0,0.0,0.0,0.5,0.227,-0.458,0.0,0.0,0.0
-2.768,-9.182,-8.982,0.0,-0.223,0.0,0.624,0.203,-0.33,0.0,0.0,0.0
-4.355,-9.355,-8.816,0.0,-0.726,-0.157,0.421,0.0,-0.195,0.0,0.148,0.0
-9.206,-12.013,-5.43,-0.846,-2.33,1.217,0.326,0.0,-0.261,0.0,0.226,0.0
-9.377,-17.645,-1.141,-0.148,-1.16,2.429,0.194,0.0,-0.659,0.0,0.206,0.0
-8.174,-19.298,-4.584,3.606,-1.749,3.122,0.457,-0.185,0.0,0.0,0.556,0.0
-6.21,-15.48,-7.033,3.863,-2.664,2.582,0.755,-0.77,-0.632,0.0,1.295,0.189
