accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-9.168,-2.245,-13.268,-1.379,0.45,1.235
-8.528,0.0,-12.414,-0.177,-0.833,0.791
-8.571,0.273,-13.85,0.32,-1.947,0.676
-9.467,0.113,-12.532,0.0,-1.859,1.002
-8.386,0.954,-11.648,0.306,-1.366,1.451
-7.613,2.068,-9.672,0.126,-1.23,1.392
-7.627,2.907,-8.311,-0.101,-0.931,0.841
-7.446,3.699,-7.609,-0.17,-0.848,0.486
-7.291,3.91,-6.935,0.0,-0.628,0.405
-7.988,4.228,-5.787,0.0,-0.647,0.306
-8.033,4.003,-5.144,0.124,-0.602,0.324
-8.202,3.948,-4.257,0.24,-0.65,0.631
-7.859,3.732,-3.472,1.043,-0.809,1.307
-7.141,2.488,-3.157,3.125,-1.704,2.719
-0.188,4.55,-15.065,3.576,-3.619,2.272
-5.254,-19.298,-7.949,-3.827,-4.355,3.858
-6.234,-9.516,-7.258,0.196,-0.551,3.444
-4.846,-6.336,-11.276,-0.179,-0.473,1.619
-7.236,-5.88,-10.552,-0.118,-0.655,1.079
-7.189,-5.538,-10.58,-0.266,0.0,0.661
-9.945,-6.032,-11.397,-0.414,0.0,0.457
-18.434,-8.546,-14.654,-1.214,1.03,0.595
-10.291,-6.849,-13.335,-3.095,1.47,2.331
-4.483,-2.738,-9.523,-1.614,0.342,1.278
-4.917,-0.432,-11.661,-0.377,0.206,0.365
-7.219,-0.169,-12.542,0.374,0.0,0.0
-8.661,-0.233,-14.016,0.497,-0.915,0.0
-10.298,0.0,-13.993,0.137,-0.432,0.164
-10.207,0.0,-13.407,0.0,-0.833,0.44
-10.022,0.303,-12.147,-0.115,-0.566,0.588
-9.645,0.671,-10.69,0.0,-0.748,0.498
-10.921,1.027,-10.917,0.151,-0.798,0.234
-11.111,1.206,-11.619,0.117,-0.827,0.383
-10.337,1.537,-10.397,0.0,-0.842,0.693
-9.807,1.972,-9.706,0.0,-1.052,0.612
-10.226,1.889,-8.375,0.0,-1.179,0.789
-9.803,1.919,-6.793,0.362,-1.068,1.219
-10.593,2.385,-4.039,1.066,-0.847,2.291
-4.208,1.254,-6.388,3.758,-0.262,4.106
-17.082,-19.298,0.0,-4.294,-4.103,-3.374
-8.331,-17.895,-2.492,-3.76,-4.355,2.963
-6.833,-11.712,-7.764,-1.455,-0.369,3.455
-3.404,-8.206,-7.185,-1.507,-0.117,1.843
-4.371,-6.288,-10.146,-0.66,-0.755,0.802
-6.71,-5.431,-10.947,-0.418,-1.099,0.193
-9.214,-5.286,-11.343,-0.284,-0.359,0.126
-15.171,-6.591,-15.266,-0.621,2.082,0.125
-12.638,-5.401,-14.877,-2.295,2.471,2.228
-5.702,-2.623,-10.793,-1.787,-0.567,1.14
-6.826,-1.119,-11.86,-0.591,-0.641,0.418
-8.415,-0.469,-13.73,-0.197,-0.693,0.0
-9.985,-0.188,-13.608,0.0,-0.696,0.0
-11.078,0.0,-13.046,0.0,-0.771,0.181
-10.68,0.254,-13.371,0.0,-0.757,0.441
-9.984,0.638,-12.423,-0.107,-0.897,0.479
-9.487,0.912,-11.913,0.0,-0.833,0.463
-9.517,1.145,-10.568,0.0,-1.093,0.401
-10.531,1.44,-9.316,-0.182,-0.94,0.312
-9.741,1.888,-9.322,0.0,-0.605,0.513
-9.687,2.029,-8.537,-0.107,-0.784,0.404
-9.9,2.283,-7.99,0.11,-0.518,0.644
-9.724,2.736,-7.426,0.0,-1.029,0.653
-9.198,2.774,-5.672,0.265,-1.051,0.833
-7.969,2.665,-4.935,0.786,-1.05,0.958
-1.011,-9.193,-8.514,0.0,0.0,0.0
-0.832,-9.272,-8.238,0.0,0.0,0.0
-1.306,-9.343,-8.162,0.0,0.142,0.0
-1.863,-9.428,-8.293,0.112,-0.342,0.0
-12.053,-11.326,-5.483,0.666,-3.907,1.267
-13.167,-16.229,-14.934,-1.347,-3.19,4.357
-6.431,-19.298,-20.169,-4.294,1.987,4.357
-0.797,-8.771,-9.486,-3.942,-1.656,2.511
-3.71,-3.079,-5.557,-1.395,-0.203,0.942
-12.063,-3.697,-14.488,0.0,1.045,-0.198
-20.381,-5.295,-21.223,-0.835,-1.226,0.189
-16.841,-3.43,-15.784,-1.143,-3.505,0.741
-8.48,-2.648,-15.974,0.602,-3.852,2.276
-0.48,-2.247,-15.459,1.116,-2.788,3.076
1.96,0.236,-9.429,-0.448,-1.585,2.326
0.399,1.786,-2.353,-0.532,-0.758,1.198
1.243,1.896,-1.956,0.507,-0.531,0.298
2.462,0.399,-4.263,1.145,-0.523,-1.677
0.17,-0.491,-7.749,1.434,-0.61,-3.125
-2.473,-1.7,-9.462,1.393,0.0,-3.643
-5.16,-2.417,-10.137,-0.425,1.117,-4.37
-10.885,-7.934,-10.68,0.78,4.375,-4.023
-15.169,-13.516,-11.4,2.121,3.787,-4.076
-14.327,-14.732,-12.465,2.066,0.37,-3.637
-9.599,-14.947,-8.734,0.0,0.367,-3.543
-6.392,2.713,-4.096,1.28,-1.268,1.007
-19.641,-19.298,2.57,-4.095,-3.074,-4.373
-13.662,-18.811,2.557,-1.096,0.255,-3.327
-8.646,-9.65,-3.812,0.574,-0.521,0.406
-3.977,-11.426,-6.72,0.507,-1.478,0.381
-20.381,-19.298,-28.764,2.185,-4.355,4.357
-4.057,-19.298,-16.364,-4.294,2.55,4.357
7.742,-9.372,-10.498,-3.319,-1.448,2.213
-5.827,-4.413,-11.224,-1.239,-1.569,0.24
-8.184,-2.984,-8.758,-1.148,-0.902,-0.235
-9.174,-2.126,-9.095,-0.283,-0.291,-0.385
-9.812,-1.772,-10.102,0.0,0.103,-0.27
-11.521,-1.935,-9.26,0.145,0.0,-0.104
-20.381,-3.889,-9.41,-0.34,1.426,-0.186
-20.381,-5.601,-11.226,-1.104,-1.235,0.781
-11.88,-3.606,-11.15,-0.13,-2.26,0.673
-8.194,-1.334,-11.849,0.0,0.137,1.219
-4.729,-0.82,-10.657,1.477,-1.59,1.009
-3.323,1.4,-9.72,0.855,-1.32,1.173
-3.952,2.003,-5.829,0.95,-1.096,0.72
-3.617,2.916,-5.276,1.075,-0.647,0.597
-5.357,3.909,-4.948,0.826,-0.459,0.104
-6.785,4.141,-5.106,0.715,-0.403,0.0
-7.127,4.386,-4.914,0.682,-0.166,0.326
-6.206,4.763,-5.97,1.044,-0.436,0.63
-15.382,-12.653,-3.215,-3.516,-2.141,-4.373
-9.154,-12.556,0.0,-2.554,-2.061,-2.614
-6.077,-10.812,-2.344,-0.575,0.364,-1.861
-4.758,-8.869,-3.252,0.373,1.603,-0.382
-2.205,-8.479,-7.219,0.11,-0.92,0.567
-1.432,-8.764,-6.824,0.0,-1.023,0.412
-1.847,-9.158,-6.649,0.0,-0.403,0.189
-2.131,-9.056,-7.009,0.161,0.0,0.166
-2.605,-9.374,-7.545,-0.131,-0.33,0.105
-11.55,-10.457,-10.862,-0.396,-1.911,1.369
-7.542,-15.962,-17.036,-1.902,-2.224,4.357
-2.742,-14.558,-8.56,-4.294,0.994,3.665
-1.298,-7.385,-8.452,-1.827,-1.531,1.987
-4.883,-5.013,-8.71,-0.57,-0.52,0.915
-7.789,-4.074,-9.948,-0.412,-0.671,0.0
-9.887,-4.069,-10.447,-0.289,0.129,-0.245
-12.32,-4.305,-10.346,-0.752,-0.237,-0.185
-13.693,-6.361,-8.296,-1.249,-1.761,-0.328
-13.178,-6.43,-9.182,-0.281,-0.432,0.456
-13.113,-4.683,-10.646,-0.242,0.917,1.203
-10.822,-2.968,-11.183,0.278,-0.415,1.39
-9.52,-2.039,-11.367,0.91,-1.831,1.39
-7.459,-1.051,-11.057,1.072,-1.516,1.653
-6.614,0.446,-9.729,0.0,-1.43,1.341
-6.579,1.153,-7.67,0.289,-0.763,1.57
-14.27,-12.75,-10.183,-0.552,-4.23,-2.578
-7.348,-9.354,-4.844,-1.134,3.736,-0.285
-2.509,-9.161,-9.132,0.172,-1.609,0.0
-0.803,-8.952,-10.348,-0.28,-1.905,0.101
0.0,-9.347,-10.003,0.0,-0.883,0.106
-0.951,-9.875,-9.722,0.0,-0.466,0.0
-0.523,-9.585,-8.812,0.0,-0.749,0.0
-0.416,-9.287,-9.521,0.0,-0.587,0.0
-1.961,-9.519,-9.082,0.325,-0.895,-0.248
-6.727,-10.123,-7.357,0.234,-4.355,-0.162
-10.854,-12.707,-9.451,2.265,-4.355,2.014
-1.052,-13.982,-18.567,0.0,-4.355,4.357
-0.636,-12.559,-8.051,-1.599,1.722,3.36
-4.842,-8.037,-10.468,-1.248,0.111,2.516
-3.319,-6.258,-9.357,-0.824,0.0,1.048
-5.319,-6.075,-9.387,-0.244,-0.455,0.43
-10.317,-7.311,-10.292,-0.349,0.0,0.364
-12.749,-8.574,-10.125,-1.074,0.324,0.99
-12.396,-8.003,-9.864,-1.056,0.203,1.367
-11.363,-5.085,-11.119,-0.75,0.0,1.316
-9.558,-3.035,-10.492,-0.374,-0.559,1.209
-9.113,-2.047,-10.378,0.318,-0.777,0.711
-9.781,-1.383,-12.463,1.201,-1.975,1.323
-6.693,-0.655,-10.109,0.497,-1.748,1.625
-6.044,0.428,-6.888,0.229,-1.291,1.078
-1.419,1.954,-10.188,1.819,-2.616,0.0
5.364,2.647,-11.205,0.0,-3.643,-1.689
4.702,0.15,-12.581,-1.779,-1.087,-4.373
-0.602,-11.754,-10.787,-1.393,4.122,-4.373
-16.098,-19.298,-11.491,0.679,2.025,-4.373
-13.504,-19.298,-6.97,-0.455,-0.193,-4.373
-10.907,-18.05,2.815,-2.347,-2.717,-1.925
-5.312,-10.223,-4.088,0.917,1.39,0.771
-10.83,-10.795,-9.787,1.898,-1.688,0.871
-13.28,-19.298,-22.635,-4.294,1.781,4.357
-1.686,-15.382,-10.359,-3.441,-2.747,4.357
-1.351,-7.95,-10.008,-2.402,-2.342,1.859
-5.763,-2.856,-10.366,-1.304,-1.525,0.65
-7.455,-1.48,-10.074,-0.58,-0.82,0.369
-9.169,-1.36,-10.74,-0.358,-0.199,0.186
-12.243,-2.704,-11.052,-0.742,0.417,0.0
-13.7,-4.386,-10.864,-1.219,0.482,-0.409
-15.136,-3.96,-10.89,-1.28,0.0,-0.225
-12.236,-1.844,-11.024,-0.17,-0.726,0.558
-9.773,-1.034,-11.205,0.317,-1.432,0.55
-8.594,-0.136,-10.98,0.617,-1.827,0.768
-7.982,0.39,-8.962,0.481,-1.513,0.599
-8.178,0.443,-7.821,0.745,-1.171,0.751
-7.56,0.859,-6.702,0.606,-0.912,0.943
-6.435,1.063,-4.785,0.674,-0.985,1.181
-5.679,1.693,-5.161,1.055,-0.702,1.497
-17.756,-19.298,-11.193,-1.534,-4.355,-4.373
-12.982,-11.019,-10.063,0.392,-1.793,0.384
-0.715,-10.599,-7.871,2.391,0.0,0.0
-4.657,-11.273,-8.218,0.689,-3.31,-1.053
-17.199,-17.067,-19.326,2.336,-4.355,4.125
-7.397,-19.298,-20.393,-4.294,1.006,4.357
5.501,-11.592,-7.595,-3.216,-0.726,2.404
-0.735,-5.296,-8.93,-1.54,-0.872,0.9
-5.811,-2.702,-12.831,-0.199,-1.161,0.309
-8.725,-1.949,-10.901,0.105,-0.606,0.108
-9.559,-2.547,-11.399,0.148,-0.216,-0.11
-9.787,-2.698,-11.033,0.0,0.0,0.0
-10.986,-2.999,-11.317,-0.141,0.0,-0.152
-14.023,-3.411,-10.724,-0.5,-0.118,-0.133
-15.998,-4.299,-10.669,-1.137,-0.223,0.0
-13.794,-4.154,-10.7,-0.709,-1.375,0.601
-11.96,-2.923,-11.227,-0.565,-0.956,0.786
-10.621,-1.733,-10.212,-0.169,-1.061,0.884
-8.54,-0.941,-8.54,0.571,-1.249,2.003
-6.286,0.171,-9.547,1.061,-1.679,1.319
-6.277,1.528,-7.879,0.875,-1.633,1.242
-5.525,1.951,-4.92,1.134,-1.994,0.336
-5.894,2.142,-4.894,1.879,-1.595,0.0
-5.582,3.489,-3.951,1.836,-1.024,0.248
-4.578,6.975,-7.252,1.49,0.0,0.95
-5.951,-12.416,-15.554,-0.526,0.643,-4.373
-20.129,-17.807,-8.477,-1.919,-2.475,-4.373
-15.949,-19.298,-1.056,-1.988,-1.581,-3.408
-11.081,-17.339,-2.168,-2.111,-2.172,-1.19
-7.449,-11.556,-7.378,0.376,-2.102,0.899
-1.515,-9.178,-7.692,0.0,-1.357,1.285
-1.123,-8.595,-9.46,0.0,-0.839,0.279
-2.943,-8.435,-10.106,0.185,-0.387,-0.216
-20.381,-11.304,-23.608,0.297,-1.433,-0.424
-20.041,-19.298,-22.341,-4.294,-0.458,4.357
6.776,-16.713,-3.587,-3.085,-1.731,4.357
2.174,-4.784,-6.766,-1.38,-0.856,0.828
-6.547,-0.509,-11.439,-0.761,-0.329,-0.914
-9.365,-0.123,-10.175,-0.179,-1.024,-0.638
-11.149,-0.303,-9.363,0.0,0.201,-0.369
-16.002,-0.979,-10.638,0.0,1.509,-0.471
-20.381,-3.432,-13.092,-1.087,2.455,0.229
-14.879,-0.892,-16.282,-0.225,-1.85,1.554
-5.776,0.796,-14.101,-0.242,-3.123,1.235
-5.06,1.051,-11.338,0.43,-2.69,0.671
-5.49,1.321,-8.742,0.538,-1.621,0.296
-6.023,1.887,-7.958,0.551,-1.181,0.237
-6.857,2.585,-6.325,0.55,-0.846,0.619
-6.625,3.18,-5.345,0.422,-0.5,0.775
0.335,-9.122,-7.34,-0.303,-0.864,-0.143
-1.951,-9.613,-8.336,0.101,0.11,-0.328
-0.905,-9.498,-9.134,0.213,-0.15,0.193
-0.32,-9.493,-9.29,0.158,0.0,0.233
-0.888,-9.264,-9.048,0.0,0.0,0.0
-0.813,-9.309,-9.067,0.0,-0.2,0.123
-0.94,-9.226,-8.835,0.0,0.183,0.0
-0.857,-9.367,-8.884,0.0,0.193,-0.115
-1.688,-9.413,-8.815,0.0,0.0,0.0
-1.869,-9.764,-8.576,0.0,0.0,0.0
-8.928,-9.562,-12.547,0.0,-1.863,0.967
-6.643,-12.271,-13.817,-1.986,-2.893,2.718
-4.839,-12.139,-11.9,-2.273,-1.3,3.248
-4.245,-8.758,-11.004,-1.58,-1.416,2.053
-4.05,-6.612,-10.254,-1.098,-0.955,1.232
-7.024,-6.457,-10.643,-0.722,-0.698,0.558
-11.52,-7.186,-10.706,-1.061,0.104,0.654
-13.51,-6.243,-10.404,-0.777,0.158,1.487
-11.869,-4.154,-12.244,-0.308,-0.625,1.991
-8.708,-2.107,-11.744,-0.129,-1.1,1.749
-9.138,-0.658,-10.908,0.0,-1.291,1.09
-8.735,0.404,-10.723,0.368,-1.032,0.881
-9.029,1.24,-10.124,0.57,-1.379,0.73
-8.417,2.386,-9.843,0.51,-1.309,0.625
-9.461,2.445,-8.066,0.0,-1.362,0.506
-8.139,2.991,-7.239,0.0,-0.559,0.791
-1.554,-1.539,-12.445,-2.58,4.375,-4.373
-7.435,-8.54,-13.532,0.693,4.375,-4.373
-10.791,-18.35,-10.094,1.894,1.036,-4.373
-4.355,-19.298,-10.543,-0.907,-0.34,-3.086
-5.879,-19.298,-6.057,-0.305,2.307,-3.363
-7.14,-10.307,-7.819,-0.356,1.31,0.0
-0.181,-10.191,-6.806,0.0,-0.263,0.823
-0.103,-9.289,-8.798,0.0,0.64,0.103
-1.183,-9.516,-8.773,0.1,0.601,0.137
-0.918,-9.376,-8.628,0.13,0.0,0.219
-0.215,-9.306,-8.848,0.0,0.0,0.21
-0.838,-9.306,-8.702,0.0,0.0,0.0
-0.607,-9.246,-8.879,0.0,0.119,0.0
-1.635,-9.543,-8.706,0.0,0.0,0.0
-5.127,-10.848,-9.12,0.664,-1.452,-0.254
-7.446,-9.898,-11.528,0.161,-2.24,1.376
-5.113,-12.2,-11.89,-0.955,-2.705,3.105
-3.226,-13.867,-10.063,-2.486,-0.197,3.424
-2.636,-11.223,-9.205,-1.677,-0.666,3.07
-4.257,-6.956,-9.101,-1.296,-0.478,1.443
-7.978,-6.07,-9.655,-0.673,-0.405,0.508
-14.435,-7.074,-12.638,-0.789,-0.12,0.869
-14.104,-6.403,-13.662,-1.335,-0.439,1.725
-12.758,-4.083,-12.281,-1.564,-1.07,1.83
-10.672,-1.936,-11.319,-0.656,-2.537,1.412
-8.096,-1.574,-10.849,0.396,-2.391,1.864
6.839,1.858,-13.338,0.599,-0.47,-3.817
1.683,-4.733,-11.203,0.433,2.401,-4.373
-6.805,-19.298,-19.123,4.436,1.996,-4.373
-17.452,-19.298,-10.376,1.064,-1.478,-4.373
-19.207,-19.298,-2.134,-1.128,0.431,-1.713
-5.789,-9.839,-5.393,0.481,0.743,0.239
-1.509,-9.723,-8.345,0.0,-1.28,-0.452
-4.064,-9.543,-9.447,0.194,-0.537,-0.312
-11.649,-10.834,-12.624,0.638,-1.559,-0.517
-15.497,-15.662,-17.401,-1.615,-1.969,3.663
-6.268,-19.298,-14.26,-3.919,0.0,4.357
2.859,-10.252,-8.372,-2.175,-1.318,2.647
-2.641,-4.574,-8.569,-1.648,-0.512,0.497
-8.117,-2.067,-11.155,-0.718,-0.398,0.129
-17.03,-2.23,-13.5,-0.559,0.116,0.0
-18.707,-2.919,-11.883,-1.323,-0.183,0.882
-13.134,-1.94,-11.558,-0.623,-2.058,1.253
-7.949,-0.436,-11.431,-0.205,-2.001,0.977
-6.054,0.572,-9.863,0.227,-1.892,0.924
-6.245,1.464,-8.877,0.877,-1.622,0.0
-6.741,1.625,-7.726,0.602,-1.211,0.18
-6.018,1.792,-6.217,0.693,-1.072,0.499
-5.793,2.025,-4.785,0.506,-0.768,0.634
-2.795,-14.679,-8.622,-1.876,-1.353,4.357
-0.86,-7.816,-9.252,-1.193,-0.67,2.319
-4.409,-4.949,-9.381,-1.215,-0.732,0.786
-6.954,-3.759,-10.264,-0.459,-0.414,0.0
-8.067,-3.478,-10.175,0.0,-0.15,0.0
-9.125,-3.324,-10.428,0.0,0.0,-0.105
-9.834,-3.343,-10.731,0.0,0.0,0.0
-9.778,-3.272,-10.564,0.0,0.0,0.0
-9.919,-3.29,-9.975,0.103,0.0,0.0
-15.699,-4.587,-11.208,-0.643,0.576,-0.113
-15.487,-5.358,-11.815,-1.235,0.527,0.924
-10.04,-3.151,-10.611,-1.548,-1.196,0.887
-8.592,-0.998,-9.811,-0.822,-0.118,0.562
-9.486,-0.713,-12.014,-0.106,0.0,0.242
-12.402,-1.262,-12.715,0.111,-1.495,0.323
-10.615,-0.978,-11.266,0.0,-1.389,1.022
-9.591,-0.488,-10.262,0.19,-1.689,0.837
-8.764,0.277,-9.781,0.178,-1.159,1.44
-5.92,1.202,-7.868,0.0,-1.545,1.249
-5.284,2.104,-5.441,0.0,-1.432,0.628
-5.672,2.564,-4.009,0.414,-1.035,0.29
-5.709,3.123,-3.923,0.633,-0.599,0.362
-5.531,3.068,-3.344,0.76,-0.713,0.187
-4.872,1.796,-4.671,1.292,-1.26,-0.114
-2.995,0.437,-4.436,1.145,-2.136,-1.583
-0.793,-9.406,-8.56,0.0,-0.289,0.0
-0.857,-9.37,-8.536,0.0,-0.223,0.0
-0.936,-9.287,-8.496,0.0,-0.107,0.0
-1.383,-9.299,-8.326,0.0,-0.205,0.0
-9.16,-10.77,-7.56,0.651,-1.07,-1.106
-13.268,-14.693,-16.992,-0.385,-4.08,4.113
-8.785,-17.798,-22.499,-3.039,-2.439,4.357
-2.697,-18.65,-17.369,-4.294,-0.238,4.357
3.365,-11.575,-3.441,-3.915,-0.589,0.543
-3.054,-6.364,-9.378,-0.95,-0.422,-0.254
-8.545,-3.756,-13.364,0.274,1.537,-0.204
-20.381,-4.146,-17.611,-0.122,0.436,-0.755
-20.381,-6.462,-23.411,-1.286,-1.794,0.93
-8.684,-4.55,-15.488,-0.199,-3.837,2.16
0.318,-2.826,-13.73,0.385,-3.588,2.062
1.853,-0.785,-12.298,0.87,-2.347,1.625
0.384,2.205,-7.488,0.225,-1.425,1.102
1.069,3.052,-5.02,0.458,-0.702,0.194
0.491,2.063,-5.278,0.256,0.0,-0.874
-1.099,-0.56,-6.371,0.882,-0.886,-2.39
-2.222,-2.217,-8.664,0.399,-0.557,-3.349
-4.853,-3.321,-11.528,0.0,1.412,-3.098
-10.334,-6.899,-8.746,0.309,2.215,-3.597
-11.134,-11.076,-8.63,1.383,2.587,-3.79
-10.797,-16.934,-10.28,1.965,1.979,-4.373
-1.901,0.736,-8.54,1.907,-2.724,-2.411
-0.606,-9.534,-8.432,0.0,-0.42,0.352
-0.376,-9.214,-9.471,0.14,-0.705,-0.114
-1.067,-9.525,-9.22,0.14,-0.195,-0.113
-1.313,-9.541,-9.163,0.0,0.1,0.0
-0.96,-9.269,-9.025,0.0,0.0,0.0
-1.114,-9.276,-8.834,0.0,0.0,0.0
-2.791,-9.572,-8.744,0.0,-0.433,0.0
-10.846,-10.317,-13.18,-0.11,-4.192,1.318
-5.421,-14.099,-13.963,-0.633,-4.355,3.98
-4.559,-13.313,-11.399,-2.6,-1.579,4.085
-2.697,-8.479,-9.547,-1.715,-0.742,2.632
-3.423,-5.587,-9.238,-0.958,-0.618,1.266
-5.485,-4.672,-9.85,-0.433,-0.321,0.341
-9.435,-5.521,-9.74,-0.303,0.266,0.0
-15.942,-7.211,-9.376,-0.669,0.151,0.385
-17.185,-7.011,-10.835,-0.713,0.383,1.906
-10.997,-3.892,-11.533,-0.92,-0.933,2.022
-8.573,-1.064,-11.181,-0.314,-1.09,1.3
-8.17,0.243,-11.587,-0.643,0.0,0.433
-8.94,0.137,-10.474,-0.417,-0.488,0.355
-8.06,0.58,-9.897,0.491,-1.682,0.74
-6.032,0.987,-9.783,0.0,-1.326,0.72
-6.814,1.57,-7.187,-0.347,-1.129,0.589
-6.615,1.304,-4.983,0.0,-0.876,0.8
-5.894,-19.298,-6.546,-0.926,1.021,-3.648
-11.77,-11.034,-9.711,-0.985,4.375,-1.519
-0.157,-10.671,-4.001,-0.307,1.628,0.899
-1.398,-8.78,-9.675,0.297,-0.16,0.0
0.0,-9.476,-9.023,-0.124,-0.56,0.133
-0.458,-9.477,-8.919,0.0,0.0,0.0
-0.504,-9.505,-8.536,0.0,-0.255,0.172
0.0,-9.331,-8.713,0.0,-0.449,0.0
-0.51,-9.267,-9.022,0.0,-0.323,0.0
-1.553,-9.386,-8.429,0.0,-0.539,0.0
-5.576,-10.633,-9.241,0.266,-2.233,0.0
-7.329,-13.196,-10.26,0.44,-4.355,3.35
-7.149,-12.544,-14.956,-1.588,-1.835,3.75
-7.36,-13.846,-15.33,-3.402,0.89,3.952
-1.966,-9.876,-10.627,-3.494,-0.924,3.174
-2.27,-5.282,-9.471,-1.398,-0.498,0.958
-8.91,-4.933,-12.522,-0.797,-0.556,-0.547
-14.541,-6.276,-15.148,-1.387,1.564,-0.332
-15.159,-5.332,-15.842,-1.633,0.231,0.43
-11.881,-2.992,-13.876,-1.106,-1.358,1.071
-9.564,-1.368,-14.593,0.11,-3.315,1.346
-7.377,-0.553,-13.882,-0.213,-2.637,1.981
-4.342,0.404,-9.577,0.0,-1.72,1.495
-4.016,2.096,-9.187,0.0,-1.767,0.776
-4.866,2.935,-7.845,-0.146,-0.723,0.707
-5.9,0.438,-10.058,-0.412,0.0,-2.944
-6.119,-2.221,-8.593,-2.203,1.386,-3.31
-5.806,-6.687,-7.197,-1.149,2.54,-3.968
-8.434,-13.241,-8.904,0.28,1.888,-4.373
-6.727,-16.57,-7.328,-0.889,1.171,-3.195
-5.39,-15.925,-6.365,-0.576,0.966,-1.88
-4.882,-13.914,-5.94,-0.566,1.402,-1.889
-4.556,-10.442,-7.28,-0.347,1.261,0.0
-1.801,-9.801,-6.611,0.529,0.142,0.892
-13.083,-12.06,-9.509,1.025,-0.206,0.0
-12.563,-19.298,-22.324,-4.294,0.0,4.357
2.423,-13.84,-6.113,-3.106,-3.311,4.248
-1.324,-6.179,-10.183,-1.272,-1.482,1.627
-6.315,-3.025,-10.75,-0.814,-1.267,0.555
-7.815,-1.273,-9.376,-0.473,-0.614,0.148
-10.811,-1.845,-10.696,-0.105,0.293,-0.254
-18.894,-4.931,-12.035,-1.375,1.13,0.314
-14.625,-4.369,-13.684,-2.111,-0.145,0.817
-10.172,-1.434,-10.729,-1.658,-0.588,0.556
-8.548,0.345,-9.54,-0.542,-0.779,0.0
-7.744,0.541,-11.946,0.37,-1.963,0.189
-7.273,0.376,-9.722,0.934,-2.238,0.713
-6.49,0.462,-7.719,0.539,-1.663,0.935
-7.184,0.517,-6.434,0.584,-1.248,0.708
-7.05,0.152,-4.772,0.809,-1.175,0.336
-5.988,1.475,-3.443,1.565,-1.075,0.321
-5.404,2.512,-3.449,1.88,-1.2,0.157
-12.152,-19.298,-4.294,-0.742,-2.32,-3.702
-9.587,-14.992,-0.881,-0.999,0.98,-2.499
-3.349,-10.439,-0.84,0.344,2.463,0.181
-2.763,-9.109,-8.811,0.0,0.139,0.124
-17.543,-13.329,-21.017,0.886,-4.355,3.023
-3.049,-19.298,-21.858,-4.294,2.941,4.357
2.411,-9.384,-8.495,-2.681,-3.847,2.621
-2.464,-4.134,-9.366,-1.65,-2.075,0.912
-6.718,-2.842,-11.246,-0.421,-0.864,0.351
-7.866,-2.581,-11.935,-0.267,-0.604,0.212
-9.063,-2.681,-11.311,-0.177,-0.218,0.0
-10.737,-2.893,-10.831,-0.283,-0.315,-0.147
-15.518,-3.762,-11.039,-0.705,0.174,-0.204
-20.244,-4.488,-13.701,-1.134,0.769,0.838
-10.842,-2.27,-12.266,-1.445,-0.851,1.317
-7.947,-0.229,-10.793,-0.727,-0.671,0.626
-9.719,-0.344,-9.479,0.149,-2.212,0.102
-8.731,0.321,-8.979,0.457,-2.072,0.821
-7.055,0.475,-7.503,0.962,-1.508,0.776
-5.927,1.805,-8.452,0.573,-0.905,0.858
-5.351,2.678,-5.714,0.826,-0.808,0.656
-5.586,3.058,-5.485,0.84,-0.631,0.0
-7.303,3.419,-5.311,0.652,-0.483,-0.143
-10.636,-19.298,-9.631,0.0,-2.066,-4.373
-5.732,-19.298,-3.863,-0.475,-1.011,-3.309
-9.046,-11.875,-4.565,0.0,3.331,-0.853
-3.258,-9.95,-4.887,0.147,1.174,0.669
0.554,-9.486,-8.89,0.0,-0.815,0.332
-0.259,-9.517,-8.721,0.315,0.532,0.232
-0.183,-9.304,-9.489,0.0,0.589,0.13
-0.42,-9.477,-8.782,0.0,0.16,0.0
-1.901,-9.262,-9.448,0.0,-0.107,0.0
-8.366,-9.95,-12.699,0.372,-2.98,0.572
-6.749,-15.696,-16.116,-2.256,-3.015,4.357
-3.113,-13.097,-10.969,-3.723,-0.836,3.119
-3.31,-7.318,-10.534,-2.01,-1.728,1.996
-5.088,-5.036,-11.3,-1.171,-1.074,0.939
-6.291,-4.921,-11.505,-0.786,-0.726,0.471
-6.729,-4.632,-11.052,-0.747,-0.242,0.11
-9.237,-5.183,-10.68,-0.27,0.0,-0.223
-13.639,-6.032,-11.379,-0.43,0.156,0.0
-13.706,-4.957,-13.792,-0.166,0.687,0.899
-13.982,-4.22,-17.58,-1.121,1.199,1.149
-8.861,-3.227,-15.535,-1.871,-1.067,0.799
-6.462,-1.769,-12.65,-1.44,-1.31,0.418
-6.753,-0.812,-10.913,-0.309,-2.209,0.257
-7.783,0.0,-10.975,-0.155,-3.314,-0.313
-9.223,-0.678,-6.869,-0.102,-1.797,0.0
-9.18,-1.051,-7.07,0.535,-1.333,0.715
-9.187,-0.657,-6.077,0.494,-1.018,1.332
-4.519,-11.781,-12.219,-2.456,3.22,-4.373
-11.303,-19.298,-0.509,-0.361,1.533,-4.373
-8.448,-19.298,-2.419,-2.083,0.916,-4.126
-9.031,-16.926,-1.865,-1.114,2.112,-2.983
-5.668,-9.71,-4.376,-0.534,1.612,1.005
