accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
0.327,-9.511,-9.58,0.0,0.0,0.0
0.302,-9.542,-9.548,0.0,0.0,0.0
0.284,-9.483,-9.562,0.0,0.0,0.0
0.203,-9.633,-9.683,0.0,0.0,0.0
0.26,-9.604,-9.688,0.0,-0.114,0.0
0.0,-10.393,-9.705,0.0,-0.273,0.103
-0.116,-14.246,-7.446,-0.379,-0.662,0.345
-1.028,-11.188,5.75,1.276,-4.354,1.815
4.327,-19.435,8.386,4.431,2.794,0.363
-2.841,-17.495,-14.603,4.431,3.345,-1.018
-4.347,-9.924,-11.853,1.05,0.419,2.196
-2.223,-3.103,-9.05,0.0,0.152,1.95
-8.091,-1.657,-4.092,-1.14,1.25,1.573
-18.638,-1.902,6.621,-0.129,3.786,2.596
-17.412,7.503,5.089,1.248,4.377,3.752
-4.039,6.875,-2.94,1.246,3.517,4.393
10.552,4.487,-14.334,1.671,2.638,3.04
9.904,3.03,-19.353,-1.659,-1.004,-0.532
-10.114,-14.311,9.176,-4.299,-4.354,-3.635
-9.171,4.423,-2.554,4.431,1.252,1.282
0.386,1.794,-5.809,-1.672,0.935,0.267
-0.242,2.117,-7.502,-2.706,0.728,-0.515
-1.49,-0.846,-7.715,-2.294,0.319,-1.455
0.428,-9.477,-9.891,0.0,0.0,0.0
0.0,-9.654,-9.604,0.0,0.0,0.0
0.114,-9.583,-9.622,0.0,-0.133,0.0
0.243,-9.513,-9.812,0.0,-0.211,0.0
-0.416,-9.778,-9.519,0.163,-0.76,0.11
0.339,-9.482,-9.658,0.0,-0.522,0.231
0.328,-9.599,-9.722,0.0,-0.343,0.0
-0.135,-9.651,-9.426,0.0,-0.414,0.174
0.0,-10.097,-8.893,0.183,-0.701,0.0
-4.549,-13.673,-2.053,0.616,-2.277,1.08
7.096,-12.739,9.176,4.024,-1.03,1.375
5.799,-15.859,-7.216,4.431,1.354,-1.419
-10.361,-9.326,-22.324,4.431,1.223,-1.158
-0.916,-7.015,-6.895,-0.118,-0.794,2.223
-2.543,-2.2,-4.915,-0.609,1.081,0.0
-8.066,-2.633,-1.877,-0.877,1.618,0.313
-18.654,-4.024,7.329,0.0,3.264,2.447
-19.855,7.12,3.731,0.917,4.377,3.435
-4.952,3.316,-1.763,0.79,4.318,4.393
9.711,2.894,-15.285,3.136,1.742,4.393
6.156,3.982,-16.271,-1.651,-0.473,0.0
-6.688,-13.443,9.176,-4.299,-3.715,-3.927
