accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-0.276,-9.163,-7.835,0.0,0.0,0.0
-0.133,-9.266,-7.938,0.0,0.0,0.0
-0.304,-9.216,-8.156,0.0,0.0,0.0
-0.169,-9.307,-8.102,0.0,0.0,0.0
-0.515,-9.202,-8.048,0.0,0.0,0.0
-0.845,-9.491,-8.054,0.0,-0.119,0.0
-5.124,-11.915,-8.981,-0.262,1.071,-1.238
-15.159,-13.718,-15.482,0.448,2.412,2.078
-2.489,-19.298,-16.499,-3.917,2.713,4.136
-7.516,-19.298,-13.396,-4.294,2.892,3.185
2.769,-17.5,-5.822,-4.294,0.141,3.589
-4.771,-3.056,8.33,0.132,-1.147,-0.323
-1.249,-0.6,-6.264,3.467,0.48,-0.204
-3.231,-11.532,-20.079,4.436,2.98,-0.867
-2.83,-12.504,-30.796,3.892,0.0,-0.573
-2.701,-14.253,-24.505,-3.177,-0.461,-0.441
-5.445,-7.442,-20.58,-4.294,-0.972,-0.286
-6.984,-4.219,8.33,2.853,-2.75,1.851
2.813,-3.31,-4.246,-1.936,-0.666,0.0
-3.939,-4.495,-11.32,3.064,-0.762,-1.924
-5.018,-9.665,-12.55,3.715,-1.347,-2.501
-5.773,-13.901,-13.696,3.96,-1.097,-3.736
-1.725,-9.503,-7.796,0.153,-0.24,0.309
0.504,-9.623,-7.516,0.0,-1.166,0.719
1.16,-9.188,-7.649,0.24,-1.725,0.0
0.966,-9.293,-9.055,0.385,-0.196,0.0
0.0,-9.141,-8.781,0.0,0.148,0.0
-1.183,-9.182,-8.423,0.0,-0.192,-0.409
-5.506,-11.663,-7.695,0.356,0.0,-1.159
-16.08,-15.832,-16.744,1.109,2.577,1.91
-5.137,-19.298,-18.576,-3.773,0.984,4.357
-2.672,-19.298,-13.338,-4.294,1.777,4.357
2.57,-17.324,-8.089,-4.294,1.443,2.695
-9.192,-2.881,-0.327,-1.734,-2.487,-0.606
2.854,-3.172,-7.747,3.042,1.758,-1.877
-6.491,-7.991,-21.66,4.436,3.085,-1.155
-0.692,-12.512,-30.246,3.899,1.086,-0.425
-0.985,-11.906,-27.565,-1.476,0.0,-0.791
-2.473,-11.316,-24.726,-4.077,0.15,-1.318
-3.044,-7.056,-16.05,-4.294,-1.643,-1.054
-2.069,-0.358,-14.235,-2.119,-3.031,0.252
-2.502,-1.196,-15.68,0.936,1.652,0.339
-1.782,-2.179,-19.64,1.314,-0.283,0.597
-3.078,-2.35,-18.727,0.869,0.13,0.218
